display_name,types,type,country_code,state,city,county,street,postal_code,address,latitude,longitude,phone,phone_type,email_1,email_1_title,email_1_first_name,email_1_last_name,email_2,email_2_title,email_2_first_name,email_2_last_name,email_3,email_3_title,email_3_first_name,email_3_last_name,linkedin,facebook,twitter,instagram,tiktok,whatsapp,youtube,site,site_ga_code,site_has_google_tag,site_has_fb_pixel,photo,photos_count,rating,rating_history,reviews,range,business_status,business_status_history,booking_appointment_link,menu_link,verified,owner_title,located_in,os_id,google_id,place_id,cid,gmb_link,located_os_id,working_hours,area_service,about,corp_name,corp_employees,corp_revenue,corp_founded_year,corp_is_public,added_at,updated_at,,,,,,,,,,,
Suite Dreams our hotel,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Modena, 5",184,"Via Modena, 5, 00184 Roma RM",150431.05.00,82451.49.00,390648913907,Fixed Line,info@suitedreams.it,,,,info@hotel.com,,,,,,,,,,,,,,,https://www.suitedreams.it/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG0zDGyGQJJeksqFSnDmTRRf68gvx2jghSR3FpAQ13MiH559O-RpEqeEYp1tMyn_uEnbWX9K5Z60qlVj16lDjyIfVqvs62mjIkr5QYDxeq5yTdnjTEq7hPG2tJ672d8uhDoFWiQ69I4b9pY3HtaxH07HyxWJ6U4Xf1-YvPqUT53Gh3UIeFJrBS7=w800-h500-k-no,250.0,4.2,"Undefined (Jun-2023), 4.2 (Sep-2023), 4.2 (Nov-2023), 4.2 (Mar-2024), 4.2 (Apr-2024)",318.0,3 stars,Operational,"Operational (Jun-2023), Operational (Sep-2023), Operational (Nov-2023), Operational (Mar-2024), Operational (Apr-2024)",,,TRUE,Suite Dreams Our Hotel,,b2feefc757b7478f51b0ed53f934b723,0x132f61a8b045b00f:0xb788deea3b66f238,ChIJD7BFsKhhLxMROPJmO-reiLc,13225065403373777464,https://google.com/maps/place/?q=place_id:ChIJD7BFsKhhLxMROPJmO-reiLc,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '3 stars', 'Check-out time': '11:00', 'Check-in time': '14:00'}, 'Amenities': {'Free Wi-Fi': True}}",,,,,FALSE,2020-12-28T20:39:45.764000,2024-08-21T22:06:34.168000,,,,,,,,,,,
Hotel Principe Amedeo,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Principe Amedeo, 2",185,"Via Principe Amedeo, 2, 00185 Roma RM",150197.06.00,12.497.094.599.999.900,39064880494,Fixed Line,info@principeamedeohotel.com,,,,,,,,,,,,,,,,,,,http://www.principeamedeohotel.com/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhG1XcePvbZlWiUgTOI__J7QIloIxuihXAtjkwQrF0sNh7864gN31Kqpk9lerePaparSv6EMs9l6CxlAVCXSvH9VeSboWDGT8M7k9ULeoGGmLu-ww-We_twt_CvRDjPqtF0eQQUrhO_ooTSI95-F6SxF7Oipn4KiCHmWjWiMa1Oy5DVWzkQi4vKf=w800-h500-k-no,106.0,4.0,"4.1 (Oct-2023), 4.0 (Jan-2024), 4.0 (Feb-2024), 4.0 (May-2024), 4.0 (Oct-2024)",113.0,2 stars,Operational,"Operational (Oct-2023), Operational (Jan-2024), Operational (Feb-2024), Operational (May-2024), Operational (Oct-2024)",,,TRUE,Hotel Principe Amedeo,,7859491e4cbd03928186dd44727a45c7,0x132f61a5c92d1e81:0x422e6701f9d46fcf,ChIJgR4tyaVhLxMRz2_U-QFnLkI,4768862313616011215,https://google.com/maps/place/?q=place_id:ChIJgR4tyaVhLxMRz2_U-QFnLkI,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Wi-Fi': True, 'Parking': True, 'Star rating': '2 stars', 'Check-out time': '10:00', 'Check-in time': '14:00'}, 'Amenities': {'Free Wi-Fi': True}}",,,,,FALSE,2022-08-10T14:27:53.041000,2024-10-19T01:27:11.753000,,,,,,,,,,,
"Mandarin Oriental, Milan","Hotel, Banquet Hall, Caterer, Day Spa, Spa, Wedding Venue",Hotel,IT,metropolitan city of milan,Milan,,"Via Andegari, 9",20121,"Via Andegari, 9, 20121 Milano MI",78288.27.00,31821.42.00,390287318888,Mobile,afranco@mohg.com,Regional Director Of Consumer Marketing,Ambar,Franco,ahathaway@mandarinoriental.com,Director Of Marketing,al,hathaway,akemp@mandarinoriental.com,Chief Financial Officer,alan,kemp,,,,,,,,https://www.mandarinoriental.com/en/milan/la-scala?src=loc.local_listing.momln.ggl,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhECxghR4jELXtmOS8Wc11vap7p_908NaDiRXVmnxd6Z-kKQgNPV_N29MkVvZkKUp-tG1lvprwGpXcMlUj00CkQ1fMYuTsMRCSSoB9LhBp4rW0d4vDVt-iYw6xjzo0WOyCr1nzVLqoVMfak31-7Oi2337vaqT2Mt4zFOzvffl3pmpCEf4ZI1eTmh=w800-h500-k-no,1911.0,4.7,"4.7 (May-2023), 4.7 (Aug-2023), 4.7 (Sep-2023), 4.7 (Jan-2024), 4.7 (Apr-2024)",1687.0,5 stars,Operational,"Operational (May-2023), Operational (Aug-2023), Operational (Sep-2023), Operational (Jan-2024), Operational (Apr-2024)",,,TRUE,"Mandarin Oriental, Milan",,0b1196be34e82d04d803c0099d987033,0x4786c6b22a2f66f1:0x13385d19a3c0ebab,ChIJ8WYvKrLGhkcRq-vAoxldOBM,1384959250119322539,https://google.com/maps/place/?q=place_id:ChIJ8WYvKrLGhkcRq-vAoxldOBM,,,FALSE,"{'Other': {'Pool': True, 'Spa': True, 'Free Wi-Fi': True, 'Air-conditioned': True, 'Star rating': '5 stars', 'Check-out time': '12:00', 'Check-in time': '15:00'}, 'Amenities': {'Free Wi-Fi': True}}",,10000,1000000000,,TRUE,2020-10-30T10:56:15.591000,2024-10-19T01:16:28.382000,,,,,,,,,,,
Torre delle Cornacchie,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Cassia, 1435",123,"Via Cassia, 1435, 00123 Roma RM",41.991.668.499.999.900,66016.57.00,393332461734,Mobile,giasa@pec.it,,,,info@torredellecornacchie.it,,,,,,,,,,,,,,,https://www.torredellecornacchie.it/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH_uEI6oNcM_gdKACc3OJOw8LY2pdBIZUS81gSDl9MF9-4iffswb_VqEb7aDwIHx861k7mld7wtlLhKt0zFbvit3efJV4KMXZ4fjvQD2bz_GFU--H4JjoHFbsHKHMFl5-16obIbBH-HadASq7a-oW834d9DtJQbJIl8bDkdMIxTjXemgrYkGcHm=w800-h500-k-no,56.0,4.5,"4.4 (Jan-2024), 4.5 (May-2024), 4.5 (Jul-2024), 4.5 (Aug-2024), 4.5 (Oct-2024)",13.0,,Operational,"Operational (Jan-2024), Operational (May-2024), Operational (Jul-2024), Operational (Aug-2024), Operational (Oct-2024)",,,TRUE,Torre Delle Cornacchie,,0a3b5aa839f8f5764b5094cdba5b8630,0x132f5dab9130f891:0x69409b1e9241dcfa,ChIJkfgwkatdLxMR-txBkh6bQGk,7584232328097029370,https://google.com/maps/place/?q=place_id:ChIJkfgwkatdLxMR-txBkh6bQGk,,,FALSE,"{'Other': {'Star rating': None, 'Check-out time': '11:00', 'Check-in time': '15:00'}}",,10,1000000,,FALSE,2023-08-01T20:06:30.862000,2024-10-19T01:20:23.358000,,,,,,,,,,,
Aspria Harbour Club Milan,"Fitness Center, Day Spa, Hotel, Spa",Fitness Center,IT,metropolitan city of milan,Milan,,"Via Cascina Bellaria, 19",20153,"Via Cascina Bellaria, 19, 20153 Milano MI",80166.13.00,17581.42.00,39024528631,Fixed Line,abaudesson@aspria.com,Human Resources Business Partner (Belgium),Axelle,Baudesson,adesutter@aspria.com,Wellbeing Manager,Arnaud,Desutter,afischer@aspria.com,Front Of House Manager,Arne,Fischer,,,,,,,,https://www.aspria.com/it/harbour-club-milano/,,,,https://lh5.googleusercontent.com/p/AF1QipO4SLKEgAyYSlZUpoW4vf23JISvxiX3SanFuU6l=w800-h500-k-no,340.0,4.4,"4.3 (Nov-2022), 4.3 (Dec-2022), 4.3 (Mar-2023), 4.3 (Apr-2023), 4.4 (Mar-2024)",547.0,,Operational,"Operational (Nov-2022), Operational (Dec-2022), Operational (Mar-2023), Operational (Apr-2023), Operational (Mar-2024)",,,TRUE,Aspria Harbour Club Milan,,04d1414ef2c23a2ed247bd9872ef0eb4,0x4786c1ef4fb3e321:0xbf664b5535e3a95f,ChIJIeOzT-_BhkcRX6njNVVLZr8,13791793738217138527,https://google.com/maps/place/?q=place_id:ChIJIeOzT-_BhkcRX6njNVVLZr8,,"{'Monday': '7AM-11PM', 'Tuesday': '7AM-11PM', 'Wednesday': '7AM-11PM', 'Thursday': '7AM-11PM', 'Friday': '7AM-11PM', 'Saturday': '8AM-10PM', 'Sunday': '8AM-10PM'}",FALSE,"{'Accessibility': {'Wheelchair-accessible car park': True, 'Wheelchair-accessible entrance': True}, 'Amenities': {'Child care': True, 'Has a tennis court': True, 'Sauna': True, 'Swimming pool': True, 'Volleyball court': True, 'Wi-Fi': True}, 'Planning': {'Membership required': True}, 'Children': {'Good for kids': True}}",,500,100000000,,FALSE,2022-05-27T07:29:21.390000,2024-10-11T21:16:46.275000,,,,,,,,,,,
Sina De La Ville,Hotel,Hotel,IT,metropolitan city of milan,Milan,,"Via Ulrico Hoepli, 6",20121,"Via Ulrico Hoepli, 6, 20121 Milano MI",7810.57.00,3213.57.00,39028791311,Fixed Line,alessio.faggi@sinahotels.com,Revenue Manager,Alessio,Faggi,andrea.boldrin@sinahotels.com,Segretario Di Ricevimento Notturno,Andrea,Boldrin,angelo.bono@sinahotels.com,Direttore Tecnico,Angelo,Bono,,,,,,,,https://www.sinahotels.com/en/h/sina-de-la-ville-milan/%3Futm_source%3Dgoogle%26utm_medium%3Dlocal%26utm_campaign%3Dglocal,,,,https://lh5.googleusercontent.com/p/AF1QipOlUKe_R5ImIi9M-59KRCUpqCMvusB-WE85eqKo=w800-h500-k-no,895,4.0,"4.1 (Apr-2023), 4.1 (Aug-2023), 4.1 (Sep-2023), 4.1 (Nov-2023), 4.0 (Apr-2024)",723,4 stars,Operational,"Operational (Apr-2023), Operational (Aug-2023), Operational (Sep-2023), Operational (Nov-2023), Operational (Apr-2024)",,,TRUE,Sina De La Ville,,46f1ed0582c336ef37f1dec4b8a92e97,0x4786c6ae376d8a99:0xe723667e2bae0612,ChIJmYptN67GhkcREgauK35mI-c,16655268539030963730,https://google.com/maps/place/?q=place_id:ChIJmYptN67GhkcREgauK35mI-c,,,FALSE,"{'Other': {'Pool': True, 'Spa': True, 'Free Wi-Fi': True, 'Air-conditioned': True, 'Star rating': '4 stars', 'Check-out time': '12:00', 'Check-in time': '15:00'}, 'Amenities': {'Free Wi-Fi': True}}",,500,10000000,,FALSE,2020-11-29T06:45:51.784000,2024-10-23T12:49:55.808000,,,,,,,,,,,
Hotel Roma Tiburtina,"Hotel, Extended Stay Hotel, Love Hotel, Motel",Hotel,IT,metropolitan city of rome capital,Rome,,"Via Di Ponte Mammolo, 28",156,"Via di Ponte Mammolo, 28, 00156 Roma RM",153776.28.00,94979.31.00,390690209440,Landline,info@hotelromatiburtina.it,,,,info@hotelromatiburtina.com,,,,,,,,,,,,,,,http://www.hotelromatiburtina.it/,,,,https://lh5.googleusercontent.com/p/AF1QipO6D_9azwrIEVMa26p6aAJbUwy7GeSh6LmwewP7=w800-h500-k-no,395.0,4.1,"4.1 (Jul-2023), 4.1 (Sep-2023), 4.1 (Jan-2024), 4.1 (Apr-2024), 4.1 (Oct-2024)",161.0,3 stars,Operational,"Operational (Jul-2023), Operational (Sep-2023), Operational (Jan-2024), Operational (Apr-2024), Operational (Oct-2024)",,,TRUE,Hotel Roma Tiburtina,,4903e738171046a2f5f992483aa99fa3,0x132f639c0f47c297:0x92b7f72dd43b59ff,ChIJl8JHD5xjLxMR_1k71C33t5I,10572190426481777151,https://google.com/maps/place/?q=place_id:ChIJl8JHD5xjLxMR_1k71C33t5I,,,FALSE,"{'Crowd': {'LGBTQ+ friendly': True}, 'Other': {'Free breakfast': True, 'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Star rating': '3 stars', 'Check-out time': '11:00', 'Check-in time': '14:00', 'LGBTQ+ friendly': True}, 'Amenities': {'Free Wi-Fi': True, 'Free breakfast': True}}",,,,,FALSE,2021-03-07T03:29:51.233000,2024-10-19T01:07:07.012000,,,,,,,,,,,
Hotel Cherubini,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Giovanni Amendola, 77",185,"Via Giovanni Amendola, 77, 00185 Roma RM",41.899.594.199.999.900,83381.27.00,39064745480,Fixed Line,hotelcherubini@hotmail.it,,,,info@hotelcherubini.com,,,,info@kosmosol.it,,,,,,,,,,,http://www.hotelcherubini.com/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEPy1HZKNksT4TC1uRkO2m8GkITW4hAD3u6p5NfZ8rSevASpMz49rlaAwi8_PMoNXPRM8P-Oxrd78vuZpqdrYZTW1ePivZUEhbq_TjP3zWZlmixnda6EFGrTcmcsnmg8rnTgZIsiwdOQqnUJK7983CfeX5uBQvtVlj61A2-GWl2KAGtnY_4i9Re=w800-h500-k-no,84,3.0,"3.0 (Aug-2023), 3.0 (Oct-2023), 3.0 (Jan-2024), 3.0 (May-2024), 3.0 (Oct-2024)",286.0,2 stars,Operational,"Operational (Aug-2023), Operational (Oct-2023), Operational (Jan-2024), Operational (May-2024), Operational (Oct-2024)",,,TRUE,Hotel Cherubini,,27ff54e4f0b43590504e40e6aa34b27f,0x132f61a439c0ffef:0x237e3511687b06d3,ChIJ7__AOaRhLxMR0wZ7aBE1fiM,2557539987276629715,https://google.com/maps/place/?q=place_id:ChIJ7__AOaRhLxMR0wZ7aBE1fiM,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '2 stars', 'Check-out time': '11:00', 'Check-in time': '15:00'}, 'Amenities': {'Free Wi-Fi': True}}",,,,,FALSE,2021-08-04T21:12:33.716000,2024-10-09T14:31:40.890000,,,,,,,,,,,
Hotel Occidental Aurelia,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Di Torre Rossa, 80",165,"Via di Torre Rossa, 80, 00165 Roma RM",148669.01.00,71058.44.00,390666017002,Fixed Line,a.devaney@barcelo.com,Sales Manager,arthur,devaney,a.donato@barcelo.com,Director Of Sales,Angie,Donato,a.freund@barcelo.com,Director Of Marketing,Amit,Freund,,,,,,,,https://www.barcelo.com/en-gb/occidental-aurelia/?utm_source=google,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHPsWUuQZ_uFtDx9Zm5OH--xYRiR10DaUBDuBzPGp-gGIz8Joj-kFiXEYmm8QjgLdPdsBNDMo-XiuaWQsAgWsAMDL3HgSO-dAVLD8_980mlxGUEHZZnx3GZ0q7gN8qdxPoz5TppIp_7e4P14mTvIm_zsMLF3XtsvueFQzPYaVrMNL9TUYqMFvAR=w800-h500-k-no,1394.0,4.2,"4.2 (Jun-2023), 4.2 (Aug-2023), 4.2 (Sep-2023), 4.2 (Jan-2024), 4.2 (Apr-2024)",1101.0,4 stars,Operational,"Operational (Jun-2023), Operational (Aug-2023), Operational (Sep-2023), Operational (Jan-2024), Operational (Apr-2024)",,,TRUE,Hotel Occidental Aurelia,,474fd2d8984f97c5cce801be9538c026,0x132f5fe62930f05b:0x7edde24e18bb776d,ChIJW_AwKeZfLxMRbXe7GE7i3X4,9141711643682240365,https://google.com/maps/place/?q=place_id:ChIJW_AwKeZfLxMRbXe7GE7i3X4,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '4 stars', 'Check-out time': '12:00', 'Check-in time': '15:00'}, 'Amenities': {'Free Wi-Fi': True}}",,10000,10000000,,FALSE,2021-03-07T18:04:28.213000,2024-10-09T14:31:40.890000,,,,,,,,,,,
Hotel Relais Maddalena,"Hotel, Bed & Breakfast",Hotel,IT,metropolitan city of rome capital,Rome,,"Piazza Della Maddalena, 6 1° E 2° Piano",186,"Piazza della Maddalena, 6/1° piano, 00186 Roma RM",150061.47.00,12.476.383.799.999.900,390668805537,Fixed Line,info@relaismaddalena.com,,,,info@relaismonnalisa.com,,,,reserve@relaismaddalena.com,,,,,,,,,,,https://relaismaddalena.com/,,,,https://lh5.googleusercontent.com/p/AF1QipMpmSwH0btABkI7ZGjBMUKvPMxrsrwXbGaY6soH=w800-h500-k-no,495.0,4.4,"Undefined (Nov-2022), 4.4 (Jan-2023), 4.4 (May-2023), 4.4 (Oct-2023), 4.4 (Apr-2024)",101.0,3 stars,Operational,"Operational (Nov-2022), Operational (Jan-2023), Operational (May-2023), Operational (Oct-2023), Operational (Apr-2024)",,,TRUE,Hotel Relais Maddalena,,ff33fa1297ba56ace16b2eeb96c82254,0x132f6051c6af8731:0x8285ca9abda13511,ChIJMYevxlFgLxMRETWhvZrKhYI,9405146162788381969,https://google.com/maps/place/?q=place_id:ChIJMYevxlFgLxMRETWhvZrKhYI,,,FALSE,"{'Other': {'Free breakfast': True, 'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Star rating': '3 stars', 'Check-out time': '11:00', 'Check-in time': '07:30'}, 'Amenities': {'Free Wi-Fi': True, 'Free breakfast': True}}",,10,1000000,,FALSE,2021-05-08T07:56:54.540000,2024-09-26T08:10:07.496000,,,,,,,,,,,
Monti49 GuestHouse,"Hotel, Bed & Breakfast",Hotel,IT,metropolitan city of rome capital,Rome,,"Via Palermo, 49",184,"Via Palermo, 49, 00184 Roma RM",149812.19.00,81990.33.00,393923167875,Mobile,info@monti49.com,,,,privacy@eviivo.com,,,,,,,,,,,,,,,http://www.monti49.com/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEYNn7VLhnZtb3g-aizSVUkKJ3sJmsT1ge0wLV2aDq8GgifshHG8Ot-xnwzK1ImRXI6OkhvbdIncoYFDTJWNzIhR2czeMex5SSqFgEqE61uPRhTYHoa-nlYceDYAjfpWYY6WhaxEZGm7W8_pyl11nZdNWhE3wUYJBBzkeZdE3oGJKVAASGWEP3YKg=w800-h500-k-no,93.0,4.6,"4.7 (Aug-2022), 4.7 (Jan-2024), 4.6 (Feb-2024), 4.6 (May-2024), 4.6 (Oct-2024)",69.0,2 stelle,Operational,"Operational (Aug-2022), Operational (Jan-2024), Operational (Feb-2024), Operational (May-2024), Operational (Oct-2024)",,,TRUE,Monti49 Guesthouse,,cb1b7cbdb4899e5d6c040973f3644005,0x132f616f63118f5f:0xe66c1a62482515ef,ChIJX48RY29hLxMR7xUlSGIabOY,16603674935627683311,https://google.com/maps/place/?q=place_id:ChIJX48RY29hLxMR7xUlSGIabOY,,,FALSE,"{'Crowd': {'LGBTQ+ friendly': True}, 'Other': {'Star rating': '2 stars', 'Check-out time': '11:30', 'Check-in time': '13:00', 'LGBTQ+ friendly': True}, 'Amenities': {'Free Wi-Fi': True, 'Free breakfast': True}}",,,,,,2021-08-05T03:19:58.932000,2024-10-25T14:40:12.989000,,,,,,,,,,,
citizenM Hotel Rome Isola Tiberina,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Lungotevere De' Cenci, 5-8",186,"Lungotevere de' Cenci, 5-8, 00186 Roma RM",148713.34.00,79319.41.00,390208117020,,amanda@citizenm.com,General Manager,Amanda,Rennie,ann.kramer@hotelpalomar.com,Assessment Manager,Ann,Kramer,apcc34@gmail.com,Hotel Ambassador,Adrian,Chinellato,,,,,,,,https://www.citizenm.com/hotels/europe/rome/rome-isola-tiberina-hotel,,,,https://lh5.googleusercontent.com/p/AF1QipO5tnOn2blywIXCmXBazcSuRhbanwvHNUj6AfXw=w800-h500-k-no,298.0,4.7,"4.8 (Apr-2024), 4.7 (Oct-2024)",201.0,3 stars,Operational,"Operational (Apr-2024), Operational (Oct-2024)",,,TRUE,Citizenm Hotel Rome Isola Tiberina,,009ac2ce178fb247f4e4466fff173420,0x132f61fc7a147f15:0xfb36113f265cd744,ChIJFX8UevxhLxMRRNdcJj8RNvs,18101674715186517828,https://google.com/maps/place/?q=place_id:ChIJFX8UevxhLxMRRNdcJj8RNvs,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': None, 'Check-out time': '11:00', 'Check-in time': '14:00'}, 'Amenities': {'Free Wi-Fi': True}}",,1000,250000000,,FALSE,2024-01-11T15:54:50.265000,2024-10-19T01:23:37.988000,,,,,,,,,,,
Hotel Pantheon,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Dei Pastini, 131",186,"Via dei Pastini, 131, 00186 Roma RM",149937.22.00,7971.02.00,39066787746,Fixed Line,info@hotelpantheon.com,,,,info@hotelpantheon.it,,,,,,,,,,,,,,,https://www.hotelpantheon.com/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGL1EHsR9jOLpCTq67E7c_xTrYIwP-vrYkYHnp4Od_URBtWsfY_eCPj_gMeq2ohgNykBL5HIMDZ6dtOyUR4CvWZqjPqm1Jn3v6KyHZkBPYZ4fDmihf_2-V-3o4hI5LEUX79JmKLX8XA10UkxA9Ky4grps14pjkfNkiUYAgriFMsP80enWWXTWQW=w800-h500-k-no,596.0,4.2,"4.2 (Jun-2023), 4.2 (Nov-2023), 4.2 (Jan-2024), 4.2 (Apr-2024), 4.2 (Oct-2024)",298.0,4 stars,Operational,"Operational (Jun-2023), Operational (Nov-2023), Operational (Jan-2024), Operational (Apr-2024), Operational (Oct-2024)",,,TRUE,Hotel Pantheon,,2f73fdf0cfa558df1d0f614ca9e30650,0x132f6051e55fc6c3:0x4ed51d2a09cae71e,ChIJw8Zf5VFgLxMRHufKCSod1U4,5680478571387873054,https://google.com/maps/place/?q=place_id:ChIJw8Zf5VFgLxMRHufKCSod1U4,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '4 stars', 'Check-out time': '12:00', 'Check-in time': '14:00'}, 'Amenities': {'Free Wi-Fi': True}}",,,,,FALSE,2020-12-28T20:39:45.764000,2024-10-10T12:28:01.645000,,,,,,,,,,,
Hotel Hiberia Rome,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Ventiquattro Maggio, 8",187,"Via Ventiquattro Maggio, 8, 00187 Roma RM",149564.21.00,81148.19.00,39066787560,Fixed Line,info@hotelhiberia.it,,,,info@hotelhiberia.com,,,,,,,,,,,,,,,http://www.hotelhiberia.it/,,,,https://lh5.googleusercontent.com/p/AF1QipOBIo500rmlyEauhVco5YOiYxGERgZE-a4QyWfq=w800-h500-k-no,1445,4.4,"4.3 (Jul-2023), 4.4 (Oct-2023), 4.4 (Jan-2024), 4.4 (Apr-2024), 4.4 (Oct-2024)",1225.0,3 stars,Operational,"Operational (Jul-2023), Operational (Oct-2023), Operational (Jan-2024), Operational (Apr-2024), Operational (Oct-2024)",,,TRUE,Hotel Hiberia Rome,,0f841c6eb21449481452ad00e2ea82cc,0x132f61b27d38a0c9:0x1552973a1cccb6f5,ChIJyaA4fbJhLxMR9bbMHDqXUhU,1536456698733836021,https://google.com/maps/place/?q=place_id:ChIJyaA4fbJhLxMR9bbMHDqXUhU,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '3 stars', 'Check-out time': '12:00', 'Check-in time': '14:00'}, 'Amenities': {'Free Wi-Fi': True}}",,10,1000000,,FALSE,2020-12-28T20:39:45.764000,2024-10-09T14:31:40.890000,,,,,,,,,,,
Massimi city garden hotel,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,Largo Vincenzo Ambrosio,136,"Largo Vincenzo Ambrosio, 9, 00136 Roma RM",154343.12.00,73638.06.00,390640075792,,info@massimicitygarden.com,,,,info@hotelpacificroma.com,,,,rome@brownietour.com,,,,,,,,,,,https://www.massimicitygarden.com/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGAGBXAquQoBpW0vP4XvFCmHrvOOpd1z0sQO7tL-14eJH7nraf61pqXSiGJHSJYgqnGNte1i5otlEioNj2FmujqLkH2YS0lGgXmfmmwW7KtSEgR-RulCPUV8uvdaWDNq7n34RKd44Orr_w8Qyr-IcQdolemUBMbdlmK6kPQy2O91E-Y8GSCJhRp5w=w800-h500-k-no,73.0,4.3,"Undefined (Mar-2024), 4.8 (May-2024)",84.0,4 stars,Operational,"Operational (Mar-2024), Operational (May-2024)",,,TRUE,Massimi City Garden Hotel,,4437e4787ca1cff4a98d6a51e8a90993,0x132f6197be38f625:0xbf93003e3b049bd2,ChIJJfY4vpdhLxMR0psEOz4Ak78,13804377550098832338,https://google.com/maps/place/?q=place_id:ChIJJfY4vpdhLxMR0psEOz4Ak78,,,FALSE,"{'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': '4 stars', 'Check-out time': '11:00', 'Check-in time': '15:00'}, 'Amenities': {'Free Wi-Fi': True}}",,,,,FALSE,2024-01-11T18:31:23.043000,2024-10-10T12:26:29.817000,,,,,,,,,,,
Habito Suites,Hotel,Hotel,IT,metropolitan city of rome capital,Rome,,"Via Bergamo, 43",198,"Via Bergamo, 43, 00198 Roma RM",15230.22.00,12.500.300.999.999.900,393756818329,,info@habitosuites.com,,,,nicolaisfrancesco@gmail.com,,,,,,,,,,,,,,,https://habitosuites.com/,,,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFjejwwFXeLvqx3LPaNnZyULp_PNwMHudNUGvZu54awn6QA1U58iRflSfOS0GQBasUA3XBu_RI-HXTgi8zyeb9ORIf9_rJFoZp9f9hj56UeZEKf-73gclhiCe8L0UQpNu_dj1nPF-0-cV2qHopZV1vcz_Y4cna93-9NZVJblBX_oVSv4-dCm9c-QA=w800-h500-k-no,4.0,,,,,Operational,,,,TRUE,Habito Suites,,c31baf5127df464223569edf56f00c57,0x132f610eb1b94849:0x6ac7791887dbf025,ChIJSUi5sQ5hLxMRJfDbhxh5x2o,7694251634651295781,https://google.com/maps/place/?q=place_id:ChIJSUi5sQ5hLxMRJfDbhxh5x2o,,,FALSE,"{'Crowd': {'LGBTQ+ friendly': True}, 'Other': {'Free Wi-Fi': True, 'Air-conditioned': True, 'Breakfast': True, 'Wi-Fi': True, 'Star rating': None, 'Check-out time': '12:00', 'LGBTQ+ friendly': True}, 'Amenities': {'Free Wi-Fi': True}}",,,,,,2024-10-19T01:24:59.375000,2024-10-19T01:24:59.375000,,,,,,,,,,,
